"","new.ID","Latitude","Longitude","groups","nitrogen","sand","cec","soc","phh2o","silt"
"2858","NEF_GloFung-its2_32_2023",-6.13032,-50.174,122,304,346,134,382,50,329
"2859","NEF_GloFung-its2_33_2023",-6.05087,-50.2851,122,0,0,0,0,0,0
"2850.1","NEF_GloFung-its2_26_2023",-6.04904,-50.2851,122,0,0,0,0,0,0
"2861","NEF_GloFung-its2_34_2023",-6.0463,-50.2839,122,0,0,0,0,0,0
"2862","NEF_GloFung-its2_35_2023",-6.05616,-50.2504,122,0,0,0,0,0,0
"2818.2","NEF_GloFung-its2_3_2023",-6.05585,-50.2536,122,320,371,121,425,47,348
"2864","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.1","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.2","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.3","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.4","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.5","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.6","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.7","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.8","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.9","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.10","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.11","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.12","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.13","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.14","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.15","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.16","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.17","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.18","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.19","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.20","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.21","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.22","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.23","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.24","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.25","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.26","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.27","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.28","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.29","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.30","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.31","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.32","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.33","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.34","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2864.35","NEF_GloFung-its2_36_2023",-19.282,-43.596,123,228,400,150,449,50,310
"2957","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.1","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.2","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.3","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.4","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.5","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.6","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.7","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.8","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.9","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.10","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2957.11","NEF_GloFung-its2_65_2022",-3.98242197,-79.08202859,126,778,425,318,1225,56,330
"2969","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.1","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.2","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.3","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.4","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.5","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.6","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.7","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.8","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.9","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.10","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2969.11","NEF_GloFung-its2_66_2022",-3.98109502,-79.08279602,126,820,417,314,1238,56,351
"2981","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.1","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.2","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.3","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.4","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.5","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.6","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.7","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.8","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.9","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.10","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2981.11","NEF_GloFung-its2_67_2022",-3.98086958,-79.08327461,126,820,417,314,1238,56,351
"2993","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.1","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.2","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.3","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.4","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.5","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.6","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.7","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.8","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.9","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.10","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"2993.11","NEF_GloFung-its2_68_2022",-3.98008401,-79.0836453,126,780,425,328,1167,55,342
"3005","NEF_GloFung-its2_69_2022",-28.1448,-49.6229,127,529,188,247,762,51,282
"3006","NEF_GloFung-its2_70_2022",-28.1493,-49.6325,127,504,189,248,790,50,278
"3007","NEF_GloFung-its2_71_2022",-28.1638,-49.6159,127,461,157,270,914,48,276
"3008","NEF_GloFung-its2_72_2022",-28.1541,-49.6409,127,523,178,280,833,50,269
"3009","NEF_GloFung-its2_73_2022",-27.702,-48.963,127,449,225,222,564,51,359
"3010","NEF_GloFung-its2_74_2022",-27.6987,-49.2404,127,513,259,235,583,51,330
"3011","NEF_GloFung-its2_75_2022",-27.7062,-49.2646,127,502,286,268,586,50,296
"3012","NEF_GloFung-its2_76_2022",-27.8318,-48.5603,127,0,0,0,0,0,0
"3013","NEF_GloFung-its2_77_2022",-27.8218,-48.5635,127,354,310,237,803,52,346
"3014","NEF_GloFung-its2_78_2022",-27.5289,-48.5115,127,407,278,219,522,50,315
"3015","NEF_GloFung-its2_79_2022",-27.5282,-48.5106,127,430,260,219,542,50,307
"3016","NEF_GloFung-its2_80_2022",8.812,-82.5103,13,680,347,167,1298,50,388
"3016.1","NEF_GloFung-its2_80_2022",8.812,-82.5103,13,680,347,167,1298,50,388
"3018","NEF_GloFung-its2_81_2022",8.8097,-82.5151,13,588,344,169,1278,50,404
"3018.1","NEF_GloFung-its2_81_2022",8.8097,-82.5151,13,588,344,169,1278,50,404
"3020","NEF_GloFung-its2_82_2022",8.8106,-82.559,13,630,371,193,1071,52,350
"3021","NEF_GloFung-its2_83_2022",8.8112,-82.5594,13,630,371,193,1071,52,350
"3021.1","NEF_GloFung-its2_83_2022",8.8112,-82.5594,13,630,371,193,1071,52,350
"3023","NEF_GloFung-its2_84_2022",8.7223,-82.2388,13,672,343,216,853,52,342
"3023.1","NEF_GloFung-its2_84_2022",8.7223,-82.2388,13,672,343,216,853,52,342
"3025","NEF_GloFung-its2_85_2022",8.6846,-79.927,117,512,330,202,486,52,319
"3026","NEF_GloFung-its2_86_2022",8.6822,-79.9303,117,496,331,176,510,52,321
"3027","NEF_GloFung-its2_87_2022",9.1195,-79.6961,117,397,329,145,421,52,309
"3028","NEF_GloFung-its2_88_2022",9.2592,-82.1541,13,0,0,0,0,0,0
"3028.1","NEF_GloFung-its2_88_2022",9.2592,-82.1541,13,0,0,0,0,0,0
"3030","NEF_GloFung-its2_89_2022",8.0976,-82.366,13,0,0,0,0,0,0
"3030.1","NEF_GloFung-its2_89_2022",8.0976,-82.366,13,0,0,0,0,0,0
"3094","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.1","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.2","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.3","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.4","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.5","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.6","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.7","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.8","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.9","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.10","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.11","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.12","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.13","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.14","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.15","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.16","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.17","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.18","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.19","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.20","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.21","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.22","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.23","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.24","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.25","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.26","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.27","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.28","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.29","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.30","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.31","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.32","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.33","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.34","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3094.35","NEF_GloFung-its2_107_2022",19.55,-98.73,23,318,500,239,284,67,273
"3130","NEF_GloFung-its2_108_2021",17.583433,-96.3935,9,609,411,192,1098,52,276
"3236","NEF_GloFung-its2_119_2022",8.7608,-82.2175,13,702,379,206,736,53,354
"3237","NEF_GloFung-its2_120_2022",22.1989,-102.6003,14,261,478,263,333,61,265
"3238","NEF_GloFung-its2_121_2022",-28.1872,-65.8789,15,183,421,184,215,65,331
"3240","NEF_GloFung-its2_123_2022",4.5533,-52.2092,11,430,327,178,587,47,357
"3241","NEF_GloFung-its2_124_2022",25.2464,-100.9128,17,431,322,218,562,72,280
"3242","NEF_GloFung-its2_125_2022",-15.81,-48.8522,18,210,424,112,445,52,186
"3243","NEF_GloFung-its2_126_2022",-13.6367,-47.4783,19,173,425,106,337,51,246
"3244","NEF_GloFung-its2_127_2022",9.5958,-84.6139,20,432,322,212,381,55,275
"3246","NEF_GloFung-its2_129_2022",4.5542,-52.21,11,430,327,178,587,47,357
"3247","NEF_GloFung-its2_130_2022",-24.0653,-48.9878,22,305,468,175,379,55,238
"3248","NEF_GloFung-its2_131_2022",19.2822,-99.3681,23,386,510,267,534,62,291
"3249","NEF_GloFung-its2_132_2022",16.1581,-91.3106,24,453,378,227,435,59,264
"3250","NEF_GloFung-its2_133_2022",15.7167,-96.4128,25,356,572,219,253,62,256
"3251","NEF_GloFung-its2_134_2022",-18.1692,-63.5181,26,276,497,157,447,57,208
"3252","NEF_GloFung-its2_135_2022",-17.5814,-66.3442,27,241,463,185,218,74,283
"3253","NEF_GloFung-its2_136_2022",10.8483,-85.6081,28,428,450,191,557,63,259
"3255","NEF_GloFung-its2_138_2022",22.5431,-83.705,30,480,245,240,561,59,311
"3256","NEF_GloFung-its2_139_2022",-32.7689,-64.9406,31,246,456,187,271,67,386
"3257","NEF_GloFung-its2_140_2022",20.0064,-75.6167,32,559,164,313,896,56,408
"3258","NEF_GloFung-its2_141_2022",-0.5628,-72.1131,33,361,475,239,531,41,290
"3259","NEF_GloFung-its2_142_2022",18.1447,-66.9667,34,931,186,297,1315,51,365
"3260","NEF_GloFung-its2_143_2022",18.4044,-64.6603,35,607,288,292,727,57,390
"3261","NEF_GloFung-its2_144_2022",15.375,-61.34,36,659,235,299,804,55,356
"3262","NEF_GloFung-its2_145_2022",16.1856,-61.7447,36,721,295,274,863,60,261
"3263","NEF_GloFung-its2_146_2022",-4.4769,-38.8819,37,127,720,153,163,57,141
"3264","NEF_GloFung-its2_147_2022",-18.0997,-39.8911,38,363,465,159,438,52,220
"3265","NEF_GloFung-its2_148_2022",-8.4558,-39.1928,39,133,568,225,107,66,235
"3266","NEF_GloFung-its2_149_2022",-4.0086,-69.8975,40,362,441,186,388,42,306
"3267","NEF_GloFung-its2_150_2022",-11.6647,-37.4833,41,253,390,162,375,54,283
"3268","NEF_GloFung-its2_151_2022",-22.3978,-44.6706,42,611,384,225,651,51,282
"3269","NEF_GloFung-its2_152_2022",-25.6911,-54.4308,43,325,197,197,867,53,337
"3270","NEF_GloFung-its2_153_2022",-32.6047,-63.9519,31,135,345,170,178,65,455
"3271","NEF_GloFung-its2_154_2022",19.5083,-105.0486,44,268,551,245,214,66,233
"3272","NEF_GloFung-its2_155_2022",4.8669,-75.25,45,543,488,307,956,56,275
"3273","NEF_GloFung-its2_156_2022",-25.1008,-47.9275,46,485,213,251,727,48,401
"3274","NEF_GloFung-its2_157_2022",-23.3167,-45.0836,42,383,499,174,507,49,203
"3268.1","NEF_GloFung-its2_151_2022",-22.3978,-44.6706,42,611,384,225,651,51,282
"3276","NEF_GloFung-its2_158_2022",6.705,-75.4667,47,523,328,241,976,54,332
"3277","NEF_GloFung-its2_159_2022",-14.7919,-47.5569,48,160,269,106,204,53,286
"3278","NEF_GloFung-its2_160_2022",-23.9186,-64.9344,49,186,349,208,478,60,372
"3279","NEF_GloFung-its2_161_2022",16.1783,-61.7317,36,691,291,256,819,58,276
"3280","NEF_GloFung-its2_162_2022",19.9583,-89.1725,50,389,317,313,475,72,228
"3281","NEF_GloFung-its2_163_2022",20.1958,-87.4775,51,835,607,336,1093,72,180
"3282","NEF_GloFung-its2_164_2022",-28.8781,-66.2608,15,100,550,174,106,68,277
"3284","NEF_GloFung-its2_166_2022",-29.9697,-67.0914,52,83,621,158,100,79,251
"3285","NEF_GloFung-its2_167_2022",10.2211,-84.5992,20,784,353,214,769,53,344
"3286","NEF_GloFung-its2_168_2022",11.2842,-74.0114,53,386,349,242,432,66,298
"3287","NEF_GloFung-its2_169_2022",-3.7739,-70.3636,40,383,248,193,486,44,415
"3265.1","NEF_GloFung-its2_148_2022",-8.4558,-39.1928,39,133,568,225,107,66,235
"3289","NEF_GloFung-its2_170_2022",-13.5606,-47.4806,19,186,414,110,332,52,200
"3290","NEF_GloFung-its2_171_2022",-4.1231,-69.9481,40,373,257,182,485,45,476
"3291","NEF_GloFung-its2_172_2022",5.0964,-73.79,54,500,282,280,707,59,382
"3242.1","NEF_GloFung-its2_125_2022",-15.81,-48.8522,18,210,424,112,445,52,186
"3293","NEF_GloFung-its2_173_2022",-23.435,-45.2167,42,342,480,200,456,49,217
"3295","NEF_GloFung-its2_175_2022",21.21,-87.1933,51,897,440,289,1013,73,230
"3296","NEF_GloFung-its2_176_2022",18.3167,-65.8167,56,583,60,260,763,47,318
"3297","NEF_GloFung-its2_177_2022",5.4356,-60.0881,57,290,399,146,437,47,314
"3302","NEF_GloFung-its2_182_2021",-20.720917,-42.481667,130,413,575,169,391,49,191
"3302.1","NEF_GloFung-its2_182_2021",-20.720917,-42.481667,130,413,575,169,391,49,191
"3302.2","NEF_GloFung-its2_182_2021",-20.720917,-42.481667,130,413,575,169,391,49,191
"3305","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.1","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.2","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.3","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.4","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.5","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.6","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.7","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.8","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.9","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.10","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.11","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.12","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.13","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.14","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.15","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.16","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.17","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.18","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.19","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3305.20","NEF_GloFung-its2_183_2020",9.15,-79.85,117,478,320,231,585,52,314
"3326","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.1","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.2","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.3","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.4","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.5","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.6","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.7","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.8","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.9","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.10","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.11","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.12","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.13","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.14","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.15","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.16","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.17","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.18","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.19","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3326.20","NEF_GloFung-its2_184_2020",18.3,-65.8,56,607,208,256,816,50,463
"3347","NEF_GloFung-its2_185_2021",-22.783083,-48.412028,131,256,522,134,288,52,144
"3348","NEF_GloFung-its2_186_2021",-22.782778,-48.411528,131,256,522,134,288,52,144
"3347.1","NEF_GloFung-its2_185_2021",-22.783083,-48.412028,131,256,522,134,288,52,144
"3347.2","NEF_GloFung-its2_185_2021",-22.783083,-48.412028,131,256,522,134,288,52,144
"3351","NEF_GloFung-its2_187_2021",-22.817806,-48.39425,131,253,523,140,279,54,162
"3352","NEF_GloFung-its2_188_2021",-22.818444,-48.393528,131,253,523,140,279,54,162
"3353","NEF_GloFung-its2_189_2021",-22.818111,-48.392778,131,273,551,140,309,54,149
"3352.1","NEF_GloFung-its2_188_2021",-22.818444,-48.393528,131,253,523,140,279,54,162
"3355","NEF_GloFung-its2_190_2021",-22.814611,-48.401722,131,260,518,140,277,54,173
"3355.1","NEF_GloFung-its2_190_2021",-22.814611,-48.401722,131,260,518,140,277,54,173
"3355.2","NEF_GloFung-its2_190_2021",-22.814611,-48.401722,131,260,518,140,277,54,173
"3355.3","NEF_GloFung-its2_190_2021",-22.814611,-48.401722,131,260,518,140,277,54,173
"3359","NEF_GloFung-its2_191_2021",-22.893361,-48.495056,131,0,0,0,0,0,0
"3359.1","NEF_GloFung-its2_191_2021",-22.893361,-48.495056,131,0,0,0,0,0,0
"3361","NEF_GloFung-its2_192_2021",-22.892056,-48.493972,131,0,0,0,0,0,0
"3362","NEF_GloFung-its2_193_2021",-22.891389,-48.453639,131,0,0,0,0,0,0
"3363","NEF_GloFung-its2_194_2021",-22.870306,-48.460389,131,0,0,0,0,0,0
