PermanentID,Latitude,Longitude,continent,country,paper_id
GF01009616S,-4.9336,-73.7221,South America,Peru,Peay_2013_74BB
GF01009615S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009614S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009613S,-4.1291,-73.4707,South America,Peru,Peay_2013_74BB
GF01009612S,-4.9336,-73.7221,South America,Peru,Peay_2013_74BB
GF01009611S,-3.8918,-73.5603,South America,Peru,Peay_2013_74BB
GF01009610S,-3.833,-73.5979,South America,Peru,Peay_2013_74BB
GF01009609S,-3.833,-73.5979,South America,Peru,Peay_2013_74BB
GF01009608S,-4.8793,-73.6479,South America,Peru,Peay_2013_74BB
GF01009607S,-3.8918,-73.5603,South America,Peru,Peay_2013_74BB
GF01009606S,-4.9336,-73.7221,South America,Peru,Peay_2013_74BB
GF01009605S,-4.9336,-73.7221,South America,Peru,Peay_2013_74BB
GF01009604S,-3.833,-73.5979,South America,Peru,Peay_2013_74BB
GF01009603S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009602S,-4.8793,-73.6479,South America,Peru,Peay_2013_74BB
GF01009601S,-4.8997,-73.6299,South America,Peru,Peay_2013_74BB
GF01009600S,-4.1291,-73.4707,South America,Peru,Peay_2013_74BB
GF01009599S,-4.8997,-73.6299,South America,Peru,Peay_2013_74BB
GF01009598S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009597S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009596S,-3.833,-73.5979,South America,Peru,Peay_2013_74BB
GF01009595S,-4.9336,-73.7221,South America,Peru,Peay_2013_74BB
GF01009594S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009593S,-3.9758,-73.427,South America,Peru,Peay_2013_74BB
GF01009592S,-4.8793,-73.6479,South America,Peru,Peay_2013_74BB
GF01009591S,-4.8997,-73.6299,South America,Peru,Peay_2013_74BB
GF01009590S,-3.8918,-73.5603,South America,Peru,Peay_2013_74BB
GF01009589S,-4.8997,-73.6299,South America,Peru,Peay_2013_74BB
GF01008023S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008022S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008021S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008020S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008019S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008018S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008017S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008016S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008015S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008014S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008013S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008012S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008011S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008010S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008009S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008008S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008007S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01008006S,-40.79,-72.95,South America,Chile,Marin_2017_23B5
GF01005263S,31,-83,North America,USA,Ge_2017_4DC8
GF01005262S,31,-83,North America,USA,Ge_2017_4DC8
GF01005261S,29,-82,North America,USA,Ge_2017_4DC8
GF01005260S,31,-83,North America,USA,Ge_2017_4DC8
GF01005259S,31,-83,North America,USA,Ge_2017_4DC8
GF01005258S,31,-83,North America,USA,Ge_2017_4DC8
GF01005257S,31,-83,North America,USA,Ge_2017_4DC8
GF01005256S,29,-82,North America,USA,Ge_2017_4DC8
GF01005255S,29,-82,North America,USA,Ge_2017_4DC8
GF01005254S,31,-83,North America,USA,Ge_2017_4DC8
GF01005253S,29,-82,North America,USA,Ge_2017_4DC8
GF01005252S,31,-83,North America,USA,Ge_2017_4DC8
GF01005251S,31,-83,North America,USA,Ge_2017_4DC8
GF01005250S,31,-83,North America,USA,Ge_2017_4DC8
GF01005249S,29,-82,North America,USA,Ge_2017_4DC8
GF01005248S,29,-82,North America,USA,Ge_2017_4DC8
GF01005247S,29,-82,North America,USA,Ge_2017_4DC8
GF01005246S,29,-82,North America,USA,Ge_2017_4DC8
GF01005245S,31,-83,North America,USA,Ge_2017_4DC8
GF01005244S,31,-83,North America,USA,Ge_2017_4DC8
GF01005243S,29,-82,North America,USA,Ge_2017_4DC8
GF01005242S,31,-83,North America,USA,Ge_2017_4DC8
GF01005241S,31,-83,North America,USA,Ge_2017_4DC8
GF01005240S,31,-83,North America,USA,Ge_2017_4DC8
GF01005239S,31,-83,North America,USA,Ge_2017_4DC8
GF01005238S,31,-83,North America,USA,Ge_2017_4DC8
GF01005237S,29,-82,North America,USA,Ge_2017_4DC8
GF01005236S,29,-82,North America,USA,Ge_2017_4DC8
GF01005235S,29,-82,North America,USA,Ge_2017_4DC8
GF01005234S,29,-82,North America,USA,Ge_2017_4DC8
GF01005233S,31,-83,North America,USA,Ge_2017_4DC8
GF01005232S,29,-82,North America,USA,Ge_2017_4DC8
GF01005231S,31,-83,North America,USA,Ge_2017_4DC8
GF01005230S,31,-83,North America,USA,Ge_2017_4DC8
GF01005229S,29,-82,North America,USA,Ge_2017_4DC8
GF01005228S,31,-83,North America,USA,Ge_2017_4DC8
GF01005227S,31,-83,North America,USA,Ge_2017_4DC8
GF01005226S,29,-82,North America,USA,Ge_2017_4DC8
GF01005225S,31,-83,North America,USA,Ge_2017_4DC8
GF01005224S,31,-83,North America,USA,Ge_2017_4DC8
GF01005223S,29,-82,North America,USA,Ge_2017_4DC8
GF01005222S,31,-83,North America,USA,Ge_2017_4DC8
GF01005221S,29,-82,North America,USA,Ge_2017_4DC8
GF01005220S,31,-83,North America,USA,Ge_2017_4DC8
GF01005219S,31,-83,North America,USA,Ge_2017_4DC8
GF01005218S,31,-83,North America,USA,Ge_2017_4DC8
GF01005217S,29,-82,North America,USA,Ge_2017_4DC8
GF01005216S,29,-82,North America,USA,Ge_2017_4DC8
GF01005215S,29,-82,North America,USA,Ge_2017_4DC8
GF01005214S,31,-83,North America,USA,Ge_2017_4DC8
GF01005213S,29,-82,North America,USA,Ge_2017_4DC8
GF01005212S,31,-83,North America,USA,Ge_2017_4DC8
GF01005211S,29,-82,North America,USA,Ge_2017_4DC8
GF01005210S,29,-82,North America,USA,Ge_2017_4DC8
GF01005209S,29,-82,North America,USA,Ge_2017_4DC8
GF01005208S,29,-82,North America,USA,Ge_2017_4DC8
GF01005207S,29,-82,North America,USA,Ge_2017_4DC8
GF01005206S,29,-82,North America,USA,Ge_2017_4DC8
GF01005205S,31,-83,North America,USA,Ge_2017_4DC8
GF01005204S,29,-82,North America,USA,Ge_2017_4DC8
GF01005203S,31,-83,North America,USA,Ge_2017_4DC8
GF01005202S,29,-82,North America,USA,Ge_2017_4DC8
GF01005201S,31,-83,North America,USA,Ge_2017_4DC8
GF01005200S,29,-82,North America,USA,Ge_2017_4DC8
GF01005199S,29,-82,North America,USA,Ge_2017_4DC8
GF01005198S,31,-83,North America,USA,Ge_2017_4DC8
GF01005197S,29,-82,North America,USA,Ge_2017_4DC8
GF01005196S,29,-82,North America,USA,Ge_2017_4DC8
GF01005195S,31,-83,North America,USA,Ge_2017_4DC8
GF01005194S,29,-82,North America,USA,Ge_2017_4DC8
GF01005193S,29,-82,North America,USA,Ge_2017_4DC8
GF01005192S,31,-83,North America,USA,Ge_2017_4DC8
GF01005191S,31,-83,North America,USA,Ge_2017_4DC8
GF01005190S,31,-83,North America,USA,Ge_2017_4DC8
GF01005189S,31,-83,North America,USA,Ge_2017_4DC8
GF01005188S,29,-82,North America,USA,Ge_2017_4DC8
GF01005187S,29,-82,North America,USA,Ge_2017_4DC8
GF01005186S,29,-82,North America,USA,Ge_2017_4DC8
GF01005185S,29,-82,North America,USA,Ge_2017_4DC8
GF01005184S,29,-82,North America,USA,Ge_2017_4DC8
GF01005183S,31,-83,North America,USA,Ge_2017_4DC8
GF01005182S,29,-82,North America,USA,Ge_2017_4DC8
GF01005181S,29,-82,North America,USA,Ge_2017_4DC8
GF01005180S,31,-83,North America,USA,Ge_2017_4DC8
GF01005179S,31,-83,North America,USA,Ge_2017_4DC8
GF01005178S,31,-83,North America,USA,Ge_2017_4DC8
GF01005177S,29,-82,North America,USA,Ge_2017_4DC8
GF01005176S,31,-83,North America,USA,Ge_2017_4DC8
GF01005175S,29,-82,North America,USA,Ge_2017_4DC8
GF01005174S,29,-82,North America,USA,Ge_2017_4DC8
GF01005173S,29,-82,North America,USA,Ge_2017_4DC8
GF01005172S,29,-82,North America,USA,Ge_2017_4DC8
GF01005171S,31,-83,North America,USA,Ge_2017_4DC8
GF01005170S,29,-82,North America,USA,Ge_2017_4DC8
GF01005169S,31,-83,North America,USA,Ge_2017_4DC8
GF01005144S,10.35,-61.27,South America,Trinidad,Gannes_2016_5E98
GF01005143S,10.35,-61.27,South America,Trinidad,Gannes_2016_5E98
GF01005142S,10.38,-61.28,South America,Trinidad,Gannes_2016_5E98
GF01005141S,10.48,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005140S,10.38,-61.28,South America,Trinidad,Gannes_2016_5E98
GF01005139S,10.47,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005138S,10.47,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005137S,10.48,-61.11,South America,Trinidad,Gannes_2016_5E98
GF01005136S,10.48,-61.11,South America,Trinidad,Gannes_2016_5E98
GF01005135S,10.38,-61.28,South America,Trinidad,Gannes_2016_5E98
GF01005134S,10.46,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005133S,10.38,-61.28,South America,Trinidad,Gannes_2016_5E98
GF01005132S,10.46,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005131S,10.38,-61.28,South America,Trinidad,Gannes_2016_5E98
GF01005130S,10.38,-61.28,South America,Trinidad,Gannes_2016_5E98
GF01005129S,10.38,-61.29,South America,Trinidad,Gannes_2016_5E98
GF01005128S,10.48,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005127S,10.38,-61.29,South America,Trinidad,Gannes_2016_5E98
GF01005126S,10.48,-61.11,South America,Trinidad,Gannes_2016_5E98
GF01005125S,10.47,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005124S,10.35,-61.27,South America,Trinidad,Gannes_2016_5E98
GF01005123S,10.46,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005122S,10.38,-61.29,South America,Trinidad,Gannes_2016_5E98
GF01005121S,10.48,-61.1,South America,Trinidad,Gannes_2016_5E98
GF01005014S,-54.77,-69.77,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005013S,-54.68,-69.38,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005012S,-54.68,-69.38,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005011S,-54.77,-69.77,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005010S,-54.77,-69.77,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005009S,-54.68,-69.38,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005008S,-54.68,-69.38,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005007S,-54.77,-69.77,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005006S,-54.68,-69.38,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005005S,-54.77,-69.77,South America,Chile,Fernandez_Martinez_2017_14C3
GF01005004S,-54.77,-69.77,South America,Chile,Fernandez_Martinez_2017_14C3
GF01003480S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003479S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003476S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003475S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003474S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003473S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003472S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003465S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003463S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003458S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003456S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003454S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003427S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003426S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003425S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003424S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003423S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003422S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003421S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003420S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003414S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003412S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003411S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003405S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003404S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003403S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003402S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003401S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
GF01003400S,-54.0089,-38.0662,Antarctica,UK,Cox_2016_EDC5
